datetime,subcatchment_S42_Bifenthrin,bif_sum,date,year,month,day
2010-03-30,0.20260056450370756,0.20260056450370756,2010-03-30,2010,3,30
2010-03-31,0.3579811456529878,0.3579811456529878,2010-03-31,2010,3,31
2010-04-01,0.0,0.0,2010-04-01,2010,4,1
2010-04-02,0.0,0.0,2010-04-02,2010,4,2
2010-04-03,0.0,0.0,2010-04-03,2010,4,3
2010-04-04,0.05816347853208279,0.05816347853208279,2010-04-04,2010,4,4
2010-04-05,8.08827013024872e-07,8.08827013024872e-07,2010-04-05,2010,4,5
2010-04-06,0.0,0.0,2010-04-06,2010,4,6
2010-04-07,0.0,0.0,2010-04-07,2010,4,7
2010-04-08,0.0,0.0,2010-04-08,2010,4,8
2010-04-09,0.0,0.0,2010-04-09,2010,4,9
2010-04-10,0.0,0.0,2010-04-10,2010,4,10
2010-04-11,18.579086889237615,18.579086889237615,2010-04-11,2010,4,11
2010-04-12,0.000548384390783168,0.000548384390783168,2010-04-12,2010,4,12
2010-04-13,5.882468827581617e-09,5.882468827581617e-09,2010-04-13,2010,4,13
2010-04-14,0.0,0.0,2010-04-14,2010,4,14
2010-04-15,0.0,0.0,2010-04-15,2010,4,15
2010-04-16,0.0,0.0,2010-04-16,2010,4,16
2010-04-17,0.0,0.0,2010-04-17,2010,4,17
2010-04-18,0.0,0.0,2010-04-18,2010,4,18
2010-04-19,0.0,0.0,2010-04-19,2010,4,19
2010-04-20,16.818529916574487,16.818529916574487,2010-04-20,2010,4,20
2010-04-21,1.874002362667042e-07,1.874002362667042e-07,2010-04-21,2010,4,21
2010-04-22,0.0,0.0,2010-04-22,2010,4,22
2010-04-23,0.0,0.0,2010-04-23,2010,4,23
2010-04-24,0.0,0.0,2010-04-24,2010,4,24
2010-04-25,0.0,0.0,2010-04-25,2010,4,25
2010-04-26,0.0,0.0,2010-04-26,2010,4,26
2010-04-27,4.550058525580553e-10,4.550058525580553e-10,2010-04-27,2010,4,27
2010-04-28,4.1356787668691134e-14,4.1356787668691134e-14,2010-04-28,2010,4,28
2010-04-29,6.244964897139883e-17,6.244964897139883e-17,2010-04-29,2010,4,29
2010-04-30,0.0,0.0,2010-04-30,2010,4,30
2010-05-01,0.0,0.0,2010-05-01,2010,5,1
2010-05-02,0.0,0.0,2010-05-02,2010,5,2
2010-05-03,0.0,0.0,2010-05-03,2010,5,3
2010-05-04,0.0,0.0,2010-05-04,2010,5,4
2010-05-05,0.0,0.0,2010-05-05,2010,5,5
2010-05-06,0.0,0.0,2010-05-06,2010,5,6
2010-05-07,0.0,0.0,2010-05-07,2010,5,7
2010-05-08,0.0,0.0,2010-05-08,2010,5,8
2010-05-09,0.0,0.0,2010-05-09,2010,5,9
2010-05-10,13.12247701997641,13.12247701997641,2010-05-10,2010,5,10
2010-05-11,0.0,0.0,2010-05-11,2010,5,11
2010-05-12,0.0,0.0,2010-05-12,2010,5,12
2010-05-13,0.0,0.0,2010-05-13,2010,5,13
2010-05-14,0.0,0.0,2010-05-14,2010,5,14
2010-05-15,0.0,0.0,2010-05-15,2010,5,15
2010-05-16,0.0,0.0,2010-05-16,2010,5,16
2010-05-17,0.0,0.0,2010-05-17,2010,5,17
2010-05-18,0.0,0.0,2010-05-18,2010,5,18
2010-05-19,0.0,0.0,2010-05-19,2010,5,19
2010-05-20,0.0,0.0,2010-05-20,2010,5,20
2010-05-21,0.0,0.0,2010-05-21,2010,5,21
2010-05-22,0.0,0.0,2010-05-22,2010,5,22
2010-05-23,0.0,0.0,2010-05-23,2010,5,23
2010-05-24,0.0,0.0,2010-05-24,2010,5,24
2010-05-25,3.815299322776002,3.815299322776002,2010-05-25,2010,5,25
2010-05-26,0.00030622995614022763,0.00030622995614022763,2010-05-26,2010,5,26
2010-05-27,0.007056024583544228,0.007056024583544228,2010-05-27,2010,5,27
2010-05-28,0.0,0.0,2010-05-28,2010,5,28
2010-05-29,0.0,0.0,2010-05-29,2010,5,29
2010-05-30,0.0,0.0,2010-05-30,2010,5,30
2010-05-31,0.0,0.0,2010-05-31,2010,5,31
2010-06-01,0.0,0.0,2010-06-01,2010,6,1
2010-06-02,0.0,0.0,2010-06-02,2010,6,2
2010-06-03,0.0,0.0,2010-06-03,2010,6,3
2010-06-04,0.0,0.0,2010-06-04,2010,6,4
2010-06-05,0.0,0.0,2010-06-05,2010,6,5
2010-06-06,0.0,0.0,2010-06-06,2010,6,6
2010-06-07,0.0,0.0,2010-06-07,2010,6,7
2010-06-08,0.0,0.0,2010-06-08,2010,6,8
2010-06-09,0.0,0.0,2010-06-09,2010,6,9
2010-06-10,0.0,0.0,2010-06-10,2010,6,10
2010-06-11,0.0,0.0,2010-06-11,2010,6,11
2010-06-12,0.0,0.0,2010-06-12,2010,6,12
2010-06-13,0.0,0.0,2010-06-13,2010,6,13
2010-06-14,0.0,0.0,2010-06-14,2010,6,14
2010-06-15,0.0,0.0,2010-06-15,2010,6,15
2010-06-16,0.0,0.0,2010-06-16,2010,6,16
2010-06-17,0.0,0.0,2010-06-17,2010,6,17
2010-06-18,0.0,0.0,2010-06-18,2010,6,18
2010-06-19,0.0,0.0,2010-06-19,2010,6,19
2010-06-20,0.0,0.0,2010-06-20,2010,6,20
2010-06-21,0.0,0.0,2010-06-21,2010,6,21
2010-06-22,0.0,0.0,2010-06-22,2010,6,22
2010-06-23,0.0,0.0,2010-06-23,2010,6,23
2010-06-24,0.0,0.0,2010-06-24,2010,6,24
2010-06-25,0.0,0.0,2010-06-25,2010,6,25
2010-06-26,0.0,0.0,2010-06-26,2010,6,26
2010-06-27,0.0,0.0,2010-06-27,2010,6,27
2010-06-28,0.0,0.0,2010-06-28,2010,6,28
2010-06-29,0.0,0.0,2010-06-29,2010,6,29
2010-06-30,0.0,0.0,2010-06-30,2010,6,30
2010-07-01,0.0,0.0,2010-07-01,2010,7,1
2010-07-02,0.0,0.0,2010-07-02,2010,7,2
2010-07-03,0.0,0.0,2010-07-03,2010,7,3
2010-07-04,0.0,0.0,2010-07-04,2010,7,4
2010-07-05,0.0,0.0,2010-07-05,2010,7,5
2010-07-06,0.0,0.0,2010-07-06,2010,7,6
2010-07-07,0.0,0.0,2010-07-07,2010,7,7
2010-07-08,0.0,0.0,2010-07-08,2010,7,8
2010-07-09,0.0,0.0,2010-07-09,2010,7,9
2010-07-10,0.0,0.0,2010-07-10,2010,7,10
2010-07-11,0.0,0.0,2010-07-11,2010,7,11
2010-07-12,0.0,0.0,2010-07-12,2010,7,12
2010-07-13,0.0,0.0,2010-07-13,2010,7,13
2010-07-14,0.0,0.0,2010-07-14,2010,7,14
2010-07-15,0.0,0.0,2010-07-15,2010,7,15
2010-07-16,0.0,0.0,2010-07-16,2010,7,16
2010-07-17,0.0,0.0,2010-07-17,2010,7,17
2010-07-18,0.0,0.0,2010-07-18,2010,7,18
2010-07-19,0.0,0.0,2010-07-19,2010,7,19
2010-07-20,0.0,0.0,2010-07-20,2010,7,20
2010-07-21,0.0,0.0,2010-07-21,2010,7,21
2010-07-22,0.0,0.0,2010-07-22,2010,7,22
2010-07-23,0.0,0.0,2010-07-23,2010,7,23
2010-07-24,0.0,0.0,2010-07-24,2010,7,24
2010-07-25,0.0,0.0,2010-07-25,2010,7,25
2010-07-26,0.0,0.0,2010-07-26,2010,7,26
2010-07-27,0.0,0.0,2010-07-27,2010,7,27
2010-07-28,0.0,0.0,2010-07-28,2010,7,28
2010-07-29,0.0,0.0,2010-07-29,2010,7,29
2010-07-30,0.0,0.0,2010-07-30,2010,7,30
2010-07-31,0.0,0.0,2010-07-31,2010,7,31
2010-08-01,0.0,0.0,2010-08-01,2010,8,1
2010-08-02,0.0,0.0,2010-08-02,2010,8,2
2010-08-03,0.0,0.0,2010-08-03,2010,8,3
2010-08-04,0.0,0.0,2010-08-04,2010,8,4
2010-08-05,0.0,0.0,2010-08-05,2010,8,5
2010-08-06,0.0,0.0,2010-08-06,2010,8,6
2010-08-07,0.0,0.0,2010-08-07,2010,8,7
2010-08-08,0.0,0.0,2010-08-08,2010,8,8
2010-08-09,0.0,0.0,2010-08-09,2010,8,9
2010-08-10,0.0,0.0,2010-08-10,2010,8,10
2010-08-11,0.0,0.0,2010-08-11,2010,8,11
2010-08-12,0.0,0.0,2010-08-12,2010,8,12
2010-08-13,0.0,0.0,2010-08-13,2010,8,13
2010-08-14,0.0,0.0,2010-08-14,2010,8,14
2010-08-15,0.0,0.0,2010-08-15,2010,8,15
2010-08-16,0.0,0.0,2010-08-16,2010,8,16
2010-08-17,0.0,0.0,2010-08-17,2010,8,17
2010-08-18,0.0,0.0,2010-08-18,2010,8,18
2010-08-19,0.0,0.0,2010-08-19,2010,8,19
2010-08-20,0.0,0.0,2010-08-20,2010,8,20
2010-08-21,0.0,0.0,2010-08-21,2010,8,21
2010-08-22,0.0,0.0,2010-08-22,2010,8,22
2010-08-23,0.0,0.0,2010-08-23,2010,8,23
2010-08-24,0.0,0.0,2010-08-24,2010,8,24
2010-08-25,0.0,0.0,2010-08-25,2010,8,25
2010-08-26,0.0,0.0,2010-08-26,2010,8,26
2010-08-27,0.0,0.0,2010-08-27,2010,8,27
2010-08-28,0.0,0.0,2010-08-28,2010,8,28
2010-08-29,0.0,0.0,2010-08-29,2010,8,29
2010-08-30,0.0,0.0,2010-08-30,2010,8,30
2010-08-31,0.0,0.0,2010-08-31,2010,8,31
2010-09-01,0.0,0.0,2010-09-01,2010,9,1
2010-09-02,0.0,0.0,2010-09-02,2010,9,2
2010-09-03,0.0,0.0,2010-09-03,2010,9,3
2010-09-04,0.0,0.0,2010-09-04,2010,9,4
2010-09-05,0.0,0.0,2010-09-05,2010,9,5
2010-09-06,0.0,0.0,2010-09-06,2010,9,6
2010-09-07,0.0,0.0,2010-09-07,2010,9,7
2010-09-08,0.0,0.0,2010-09-08,2010,9,8
2010-09-09,0.0,0.0,2010-09-09,2010,9,9
2010-09-10,0.0,0.0,2010-09-10,2010,9,10
2010-09-11,0.0,0.0,2010-09-11,2010,9,11
2010-09-12,0.0,0.0,2010-09-12,2010,9,12
2010-09-13,0.0,0.0,2010-09-13,2010,9,13
2010-09-14,0.0,0.0,2010-09-14,2010,9,14
2010-09-15,0.0,0.0,2010-09-15,2010,9,15
2010-09-16,0.0,0.0,2010-09-16,2010,9,16
2010-09-17,0.0,0.0,2010-09-17,2010,9,17
2010-09-18,0.0,0.0,2010-09-18,2010,9,18
2010-09-19,0.0,0.0,2010-09-19,2010,9,19
2010-09-20,0.0,0.0,2010-09-20,2010,9,20
2010-09-21,0.0,0.0,2010-09-21,2010,9,21
2010-09-22,0.0,0.0,2010-09-22,2010,9,22
2010-09-23,0.0,0.0,2010-09-23,2010,9,23
2010-09-24,0.0,0.0,2010-09-24,2010,9,24
2010-09-25,0.0,0.0,2010-09-25,2010,9,25
2010-09-26,0.0,0.0,2010-09-26,2010,9,26
2010-09-27,0.0,0.0,2010-09-27,2010,9,27
2010-09-28,0.0,0.0,2010-09-28,2010,9,28
2010-09-29,0.0,0.0,2010-09-29,2010,9,29
2010-09-30,0.0,0.0,2010-09-30,2010,9,30
2010-10-01,0.0,0.0,2010-10-01,2010,10,1
2010-10-02,0.0,0.0,2010-10-02,2010,10,2
2010-10-03,0.0,0.0,2010-10-03,2010,10,3
2010-10-04,0.0,0.0,2010-10-04,2010,10,4
2010-10-05,0.0,0.0,2010-10-05,2010,10,5
2010-10-06,0.0,0.0,2010-10-06,2010,10,6
2010-10-07,0.0,0.0,2010-10-07,2010,10,7
2010-10-08,0.0,0.0,2010-10-08,2010,10,8
2010-10-09,0.0,0.0,2010-10-09,2010,10,9
2010-10-10,0.0,0.0,2010-10-10,2010,10,10
2010-10-11,0.0,0.0,2010-10-11,2010,10,11
2010-10-12,0.0,0.0,2010-10-12,2010,10,12
2010-10-13,0.0,0.0,2010-10-13,2010,10,13
2010-10-14,0.0,0.0,2010-10-14,2010,10,14
2010-10-15,0.0,0.0,2010-10-15,2010,10,15
2010-10-16,0.0,0.0,2010-10-16,2010,10,16
2010-10-17,0.0,0.0,2010-10-17,2010,10,17
2010-10-18,0.0,0.0,2010-10-18,2010,10,18
2010-10-19,0.0,0.0,2010-10-19,2010,10,19
2010-10-20,0.0,0.0,2010-10-20,2010,10,20
2010-10-21,0.0,0.0,2010-10-21,2010,10,21
2010-10-22,0.0,0.0,2010-10-22,2010,10,22
2010-10-23,597.396763927664,597.396763927664,2010-10-23,2010,10,23
2010-10-24,0.014437120466831595,0.014437120466831595,2010-10-24,2010,10,24
2010-10-25,6.927471719488798e-15,6.927471719488798e-15,2010-10-25,2010,10,25
2010-10-26,0.0,0.0,2010-10-26,2010,10,26
2010-10-27,0.0,0.0,2010-10-27,2010,10,27
2010-10-28,0.0,0.0,2010-10-28,2010,10,28
2010-10-29,0.0,0.0,2010-10-29,2010,10,29
2010-10-30,0.0,0.0,2010-10-30,2010,10,30
2010-10-31,0.0,0.0,2010-10-31,2010,10,31
2010-11-01,0.0,0.0,2010-11-01,2010,11,1
2010-11-02,0.0,0.0,2010-11-02,2010,11,2
2010-11-03,0.0,0.0,2010-11-03,2010,11,3
2010-11-04,0.0,0.0,2010-11-04,2010,11,4
2010-11-05,0.0,0.0,2010-11-05,2010,11,5
2010-11-06,0.0,0.0,2010-11-06,2010,11,6
2010-11-07,1.7443797391984268,1.7443797391984268,2010-11-07,2010,11,7
2010-11-08,0.0,0.0,2010-11-08,2010,11,8
2010-11-09,0.0,0.0,2010-11-09,2010,11,9
2010-11-10,0.0,0.0,2010-11-10,2010,11,10
2010-11-11,0.0,0.0,2010-11-11,2010,11,11
2010-11-12,0.0,0.0,2010-11-12,2010,11,12
2010-11-13,0.0,0.0,2010-11-13,2010,11,13
2010-11-14,0.0,0.0,2010-11-14,2010,11,14
2010-11-15,0.0,0.0,2010-11-15,2010,11,15
2010-11-16,0.0,0.0,2010-11-16,2010,11,16
2010-11-17,0.0,0.0,2010-11-17,2010,11,17
2010-11-18,0.0,0.0,2010-11-18,2010,11,18
2010-11-19,1.2189480378974908,1.2189480378974908,2010-11-19,2010,11,19
2010-11-20,0.013628399257222137,0.013628399257222137,2010-11-20,2010,11,20
2010-11-21,5.7923831688544115e-11,5.7923831688544115e-11,2010-11-21,2010,11,21
2010-11-22,1.0730581068463399e-13,1.0730581068463399e-13,2010-11-22,2010,11,22
2010-11-23,2.3008481803756754e-14,2.3008481803756754e-14,2010-11-23,2010,11,23
2010-11-24,0.0,0.0,2010-11-24,2010,11,24
2010-11-25,0.0,0.0,2010-11-25,2010,11,25
2010-11-26,0.0,0.0,2010-11-26,2010,11,26
2010-11-27,1.1301856955646556,1.1301856955646556,2010-11-27,2010,11,27
2010-11-28,0.0,0.0,2010-11-28,2010,11,28
2010-11-29,0.0,0.0,2010-11-29,2010,11,29
2010-11-30,0.0,0.0,2010-11-30,2010,11,30
2010-12-01,0.0,0.0,2010-12-01,2010,12,1
2010-12-02,0.28906486199189874,0.28906486199189874,2010-12-02,2010,12,2
2010-12-03,0.1323597078857533,0.1323597078857533,2010-12-03,2010,12,3
2010-12-04,1.9734023308539646e-05,1.9734023308539646e-05,2010-12-04,2010,12,4
2010-12-05,3.494657417309931e-07,3.494657417309931e-07,2010-12-05,2010,12,5
2010-12-06,3.447655424945786e-15,3.447655424945786e-15,2010-12-06,2010,12,6
2010-12-07,0.0,0.0,2010-12-07,2010,12,7
2010-12-08,1.187302122900944e-20,1.187302122900944e-20,2010-12-08,2010,12,8
2010-12-09,7.3682284336311965e-25,7.3682284336311965e-25,2010-12-09,2010,12,9
2010-12-10,0.0,0.0,2010-12-10,2010,12,10
2010-12-11,0.0,0.0,2010-12-11,2010,12,11
2010-12-12,0.0,0.0,2010-12-12,2010,12,12
2010-12-13,0.0,0.0,2010-12-13,2010,12,13
2010-12-14,15.977916139152043,15.977916139152043,2010-12-14,2010,12,14
2010-12-15,3.7322937321513913e-07,3.7322937321513913e-07,2010-12-15,2010,12,15
2010-12-16,0.0,0.0,2010-12-16,2010,12,16
2010-12-17,1.0668236350147851e-06,1.0668236350147851e-06,2010-12-17,2010,12,17
2010-12-18,3.684964884423968e-14,3.684964884423968e-14,2010-12-18,2010,12,18
2010-12-19,1.4299618080901182e-23,1.4299618080901182e-23,2010-12-19,2010,12,19
2010-12-20,1.5790621079304246e-33,1.5790621079304246e-33,2010-12-20,2010,12,20
2010-12-21,0.0,0.0,2010-12-21,2010,12,21
2010-12-22,2.3338954326387413e-39,2.3338954326387413e-39,2010-12-22,2010,12,22
2010-12-23,0.0,0.0,2010-12-23,2010,12,23
2010-12-24,0.0,0.0,2010-12-24,2010,12,24
2010-12-25,1.1333747949660463e-43,1.1333747949660463e-43,2010-12-25,2010,12,25
2010-12-26,0.0,0.0,2010-12-26,2010,12,26
2010-12-27,0.0,0.0,2010-12-27,2010,12,27
2010-12-28,0.0,0.0,2010-12-28,2010,12,28
2010-12-29,0.0,0.0,2010-12-29,2010,12,29
2010-12-30,0.0,0.0,2010-12-30,2010,12,30
2010-12-31,0.0,0.0,2010-12-31,2010,12,31
2011-01-01,0.0,0.0,2011-01-01,2011,1,1
2011-01-02,0.0,0.0,2011-01-02,2011,1,2
2011-01-03,0.0,0.0,2011-01-03,2011,1,3
2011-01-04,0.0,0.0,2011-01-04,2011,1,4
2011-01-05,0.0,0.0,2011-01-05,2011,1,5
2011-01-06,0.0,0.0,2011-01-06,2011,1,6
2011-01-07,0.0,0.0,2011-01-07,2011,1,7
2011-01-08,0.0,0.0,2011-01-08,2011,1,8
2011-01-09,0.0,0.0,2011-01-09,2011,1,9
2011-01-10,0.0,0.0,2011-01-10,2011,1,10
2011-01-11,0.0,0.0,2011-01-11,2011,1,11
2011-01-12,0.0,0.0,2011-01-12,2011,1,12
2011-01-13,2.9750480975748497,2.9750480975748497,2011-01-13,2011,1,13
2011-01-14,0.0,0.0,2011-01-14,2011,1,14
2011-01-15,0.0,0.0,2011-01-15,2011,1,15
2011-01-16,0.0,0.0,2011-01-16,2011,1,16
2011-01-17,0.0,0.0,2011-01-17,2011,1,17
2011-01-18,0.0,0.0,2011-01-18,2011,1,18
2011-01-19,0.0,0.0,2011-01-19,2011,1,19
2011-01-20,0.0,0.0,2011-01-20,2011,1,20
2011-01-21,0.0,0.0,2011-01-21,2011,1,21
2011-01-22,0.0,0.0,2011-01-22,2011,1,22
2011-01-23,0.0,0.0,2011-01-23,2011,1,23
2011-01-24,0.0,0.0,2011-01-24,2011,1,24
2011-01-25,0.0,0.0,2011-01-25,2011,1,25
2011-01-26,0.0,0.0,2011-01-26,2011,1,26
2011-01-27,0.0,0.0,2011-01-27,2011,1,27
2011-01-28,0.0,0.0,2011-01-28,2011,1,28
2011-01-29,0.7504158420516299,0.7504158420516299,2011-01-29,2011,1,29
2011-01-30,30.974891218836383,30.974891218836383,2011-01-30,2011,1,30
2011-01-31,0.0,0.0,2011-01-31,2011,1,31
2011-02-01,0.0,0.0,2011-02-01,2011,2,1
2011-02-02,0.0,0.0,2011-02-02,2011,2,2
2011-02-03,0.0,0.0,2011-02-03,2011,2,3
2011-02-04,0.0,0.0,2011-02-04,2011,2,4
2011-02-05,0.0,0.0,2011-02-05,2011,2,5
2011-02-06,0.0,0.0,2011-02-06,2011,2,6
2011-02-07,0.0,0.0,2011-02-07,2011,2,7
2011-02-08,0.0,0.0,2011-02-08,2011,2,8
2011-02-09,0.0,0.0,2011-02-09,2011,2,9
2011-02-10,0.0,0.0,2011-02-10,2011,2,10
2011-02-11,0.0,0.0,2011-02-11,2011,2,11
2011-02-12,0.0,0.0,2011-02-12,2011,2,12
2011-02-13,0.0,0.0,2011-02-13,2011,2,13
2011-02-14,0.0,0.0,2011-02-14,2011,2,14
2011-02-15,0.0,0.0,2011-02-15,2011,2,15
2011-02-16,155.64389953805303,155.64389953805303,2011-02-16,2011,2,16
2011-02-17,6.0211397402389865e-06,6.0211397402389865e-06,2011-02-17,2011,2,17
2011-02-18,1.9789678130178958e-15,1.9789678130178958e-15,2011-02-18,2011,2,18
2011-02-19,3.734241917935834e-22,3.734241917935834e-22,2011-02-19,2011,2,19
2011-02-20,0.0,0.0,2011-02-20,2011,2,20
2011-02-21,0.0,0.0,2011-02-21,2011,2,21
2011-02-22,0.0,0.0,2011-02-22,2011,2,22
2011-02-23,0.0,0.0,2011-02-23,2011,2,23
2011-02-24,3.588436435686227,3.588436435686227,2011-02-24,2011,2,24
2011-02-25,0.008677349497060526,0.008677349497060526,2011-02-25,2011,2,25
2011-02-26,0.0,0.0,2011-02-26,2011,2,26
2011-02-27,0.0,0.0,2011-02-27,2011,2,27
2011-02-28,0.0,0.0,2011-02-28,2011,2,28
2011-03-01,0.0,0.0,2011-03-01,2011,3,1
2011-03-02,0.0,0.0,2011-03-02,2011,3,2
2011-03-03,0.0,0.0,2011-03-03,2011,3,3
2011-03-04,0.0,0.0,2011-03-04,2011,3,4
2011-03-05,0.0,0.0,2011-03-05,2011,3,5
2011-03-06,19.05382641147125,19.05382641147125,2011-03-06,2011,3,6
2011-03-07,6.528913504660803e-10,6.528913504660803e-10,2011-03-07,2011,3,7
2011-03-08,0.0,0.0,2011-03-08,2011,3,8
2011-03-09,0.0,0.0,2011-03-09,2011,3,9
2011-03-10,1.0133149308321105e-14,1.0133149308321105e-14,2011-03-10,2011,3,10
2011-03-11,0.0,0.0,2011-03-11,2011,3,11
2011-03-12,0.0,0.0,2011-03-12,2011,3,12
2011-03-13,2.6438685676281324e-14,2.6438685676281324e-14,2011-03-13,2011,3,13
2011-03-14,1.0443491323356598e-16,1.0443491323356598e-16,2011-03-14,2011,3,14
2011-03-15,5.216710001292186e-24,5.216710001292186e-24,2011-03-15,2011,3,15
2011-03-16,1.9333403397670442e-32,1.9333403397670442e-32,2011-03-16,2011,3,16
2011-03-17,0.0,0.0,2011-03-17,2011,3,17
2011-03-18,3.5216222346266217e-38,3.5216222346266217e-38,2011-03-18,2011,3,18
2011-03-19,5.3908878314502875e-43,5.3908878314502875e-43,2011-03-19,2011,3,19
2011-03-20,0.0,0.0,2011-03-20,2011,3,20
2011-03-21,0.0,0.0,2011-03-21,2011,3,21
2011-03-22,0.0,0.0,2011-03-22,2011,3,22
2011-03-23,0.0,0.0,2011-03-23,2011,3,23
2011-03-24,0.0,0.0,2011-03-24,2011,3,24
2011-03-25,0.0,0.0,2011-03-25,2011,3,25
2011-03-26,0.0,0.0,2011-03-26,2011,3,26
2011-03-27,0.0,0.0,2011-03-27,2011,3,27
2011-03-28,0.0,0.0,2011-03-28,2011,3,28
2011-03-29,0.0,0.0,2011-03-29,2011,3,29
2011-03-30,0.0,0.0,2011-03-30,2011,3,30
2011-03-31,0.0,0.0,2011-03-31,2011,3,31
2011-04-01,0.0,0.0,2011-04-01,2011,4,1
2011-04-02,0.0,0.0,2011-04-02,2011,4,2
2011-04-03,0.0,0.0,2011-04-03,2011,4,3
2011-04-04,0.0,0.0,2011-04-04,2011,4,4
2011-04-05,0.0,0.0,2011-04-05,2011,4,5
2011-04-06,0.0,0.0,2011-04-06,2011,4,6
2011-04-07,0.0,0.0,2011-04-07,2011,4,7
2011-04-08,0.0,0.0,2011-04-08,2011,4,8
2011-04-09,0.0,0.0,2011-04-09,2011,4,9
2011-04-10,0.0,0.0,2011-04-10,2011,4,10
2011-04-11,0.0,0.0,2011-04-11,2011,4,11
2011-04-12,0.0,0.0,2011-04-12,2011,4,12
2011-04-13,0.0,0.0,2011-04-13,2011,4,13
2011-04-14,0.0,0.0,2011-04-14,2011,4,14
2011-04-15,0.0,0.0,2011-04-15,2011,4,15
2011-04-16,0.0,0.0,2011-04-16,2011,4,16
2011-04-17,0.0,0.0,2011-04-17,2011,4,17
2011-04-18,0.0,0.0,2011-04-18,2011,4,18
2011-04-19,0.0,0.0,2011-04-19,2011,4,19
2011-04-20,0.0,0.0,2011-04-20,2011,4,20
2011-04-21,0.0,0.0,2011-04-21,2011,4,21
2011-04-22,0.0,0.0,2011-04-22,2011,4,22
2011-04-23,0.0,0.0,2011-04-23,2011,4,23
2011-04-24,0.0,0.0,2011-04-24,2011,4,24
2011-04-25,6.160182316525376,6.160182316525376,2011-04-25,2011,4,25
2011-04-26,0.0,0.0,2011-04-26,2011,4,26
2011-04-27,0.0,0.0,2011-04-27,2011,4,27
2011-04-28,0.0,0.0,2011-04-28,2011,4,28
2011-04-29,0.0,0.0,2011-04-29,2011,4,29
2011-04-30,0.0,0.0,2011-04-30,2011,4,30
2011-05-01,0.0,0.0,2011-05-01,2011,5,1
2011-05-02,0.0,0.0,2011-05-02,2011,5,2
2011-05-03,0.0,0.0,2011-05-03,2011,5,3
2011-05-04,0.0,0.0,2011-05-04,2011,5,4
2011-05-05,0.0,0.0,2011-05-05,2011,5,5
2011-05-06,0.0,0.0,2011-05-06,2011,5,6
2011-05-07,0.0,0.0,2011-05-07,2011,5,7
2011-05-08,0.0,0.0,2011-05-08,2011,5,8
2011-05-09,2.9697297295518035,2.9697297295518035,2011-05-09,2011,5,9
2011-05-10,0.0,0.0,2011-05-10,2011,5,10
2011-05-11,0.0,0.0,2011-05-11,2011,5,11
2011-05-12,0.0,0.0,2011-05-12,2011,5,12
2011-05-13,0.0,0.0,2011-05-13,2011,5,13
2011-05-14,0.0,0.0,2011-05-14,2011,5,14
2011-05-15,7.33316687041283,7.33316687041283,2011-05-15,2011,5,15
2011-05-16,1.184053682559338e-07,1.184053682559338e-07,2011-05-16,2011,5,16
2011-05-17,5.160225668623731e-07,5.160225668623731e-07,2011-05-17,2011,5,17
2011-05-18,5.898008722238651e-09,5.898008722238651e-09,2011-05-18,2011,5,18
2011-05-19,0.0,0.0,2011-05-19,2011,5,19
2011-05-20,0.0,0.0,2011-05-20,2011,5,20
2011-05-21,0.0,0.0,2011-05-21,2011,5,21
2011-05-22,0.0,0.0,2011-05-22,2011,5,22
2011-05-23,0.0,0.0,2011-05-23,2011,5,23
2011-05-24,0.0,0.0,2011-05-24,2011,5,24
2011-05-25,7.084223489618694,7.084223489618694,2011-05-25,2011,5,25
2011-05-26,0.0,0.0,2011-05-26,2011,5,26
2011-05-27,0.0,0.0,2011-05-27,2011,5,27
2011-05-28,0.0,0.0,2011-05-28,2011,5,28
2011-05-29,0.0009229833274564805,0.0009229833274564805,2011-05-29,2011,5,29
2011-05-30,0.0,0.0,2011-05-30,2011,5,30
2011-05-31,0.0,0.0,2011-05-31,2011,5,31
2011-06-01,0.04685868991824478,0.04685868991824478,2011-06-01,2011,6,1
2011-06-02,2.7159647407355913e-06,2.7159647407355913e-06,2011-06-02,2011,6,2
2011-06-03,0.0,0.0,2011-06-03,2011,6,3
2011-06-04,6.46186544988621e-05,6.46186544988621e-05,2011-06-04,2011,6,4
2011-06-05,0.0,0.0,2011-06-05,2011,6,5
2011-06-06,0.0,0.0,2011-06-06,2011,6,6
2011-06-07,0.0,0.0,2011-06-07,2011,6,7
2011-06-08,0.0,0.0,2011-06-08,2011,6,8
2011-06-09,0.0,0.0,2011-06-09,2011,6,9
2011-06-10,0.0,0.0,2011-06-10,2011,6,10
2011-06-11,0.0,0.0,2011-06-11,2011,6,11
2011-06-12,0.0,0.0,2011-06-12,2011,6,12
2011-06-13,0.0,0.0,2011-06-13,2011,6,13
2011-06-14,0.0,0.0,2011-06-14,2011,6,14
2011-06-15,0.0,0.0,2011-06-15,2011,6,15
2011-06-16,0.0,0.0,2011-06-16,2011,6,16
2011-06-17,0.0,0.0,2011-06-17,2011,6,17
2011-06-18,0.0,0.0,2011-06-18,2011,6,18
2011-06-19,0.0,0.0,2011-06-19,2011,6,19
2011-06-20,0.0,0.0,2011-06-20,2011,6,20
2011-06-21,0.0,0.0,2011-06-21,2011,6,21
2011-06-22,0.0,0.0,2011-06-22,2011,6,22
2011-06-23,0.0,0.0,2011-06-23,2011,6,23
